Round,Winner,Time_Elapsed,Tagger_Win_Rate,Evader_Win_Rate,Avg_Distance,Avg_Time_To_Tag
60,tagger,23.3333333333333,96.6666666666667,3.33333333333333,8.8258745615293,22.3905172413793
61,tagger,31.2999999999995,96.7213114754098,3.27868852459016,8.83628213925407,22.5415254237288
62,evader,45.0166666666654,95.1612903225807,4.83870967741936,8.75815719837622,22.5415254237288
63,tagger,28.8499999999996,95.2380952380952,4.76190476190476,8.7784230631231,22.6466666666667
64,tagger,26.6333333333331,95.3125,4.6875,8.79483559710257,22.7120218579235
65,tagger,27.3833333333331,95.3846153846154,4.61538461538462,8.74515526236716,22.7873655913978
66,tagger,38.2499999999991,95.4545454545455,4.54545454545455,8.7801925405018,23.0328042328042
67,tagger,26.9833333333331,95.5223880597015,4.47761194029851,8.79575415665895,23.09453125
68,tagger,21.2000000000001,95.5882352941177,4.41176470588235,8.80309492469128,23.0653846153846
69,tagger,28.183333333333,95.6521739130435,4.34782608695652,8.82074575869773,23.1429292929293
70,tagger,15.866666666667,95.7142857142857,4.28571428571429,8.81734330897225,23.0343283582089
71,tagger,15.9333333333337,95.7746478873239,4.22535211267606,8.81392830239069,22.9299019607843
72,tagger,16.7833333333337,95.8333333333333,4.16666666666667,8.80688337313454,22.8408212560386
73,tagger,15.766666666667,95.8904109589041,4.10958904109589,8.80419174014412,22.7397619047619
74,tagger,29.133333333333,95.9459459459459,4.05405405405405,8.82173206899122,22.8298122065728
75,tagger,17.6000000000003,96.0,4.0,8.81172896191042,22.7571759259259
76,tagger,23.0333333333333,96.0526315789474,3.94736842105263,8.8194343630498,22.7609589041096
77,tagger,15.766666666667,96.1038961038961,3.8961038961039,8.81638354603928,22.6664414414414
78,tagger,25.1999999999999,96.1538461538462,3.84615384615385,8.82474896434749,22.7002222222222
79,tagger,18.1666666666669,96.2025316455696,3.79746835443038,8.82432425900157,22.6405701754386
80,tagger,17.9833333333336,96.25,3.75,8.82459261141313,22.5800865800866
81,tagger,18.9833333333335,96.2962962962963,3.7037037037037,8.82666651586436,22.5339743589744
82,tagger,19.8166666666668,96.3414634146341,3.65853658536585,8.82957726371629,22.4995780590717
83,tagger,17.5000000000003,96.3855421686747,3.6144578313253,8.82879007295208,22.4370833333333
84,tagger,18.0833333333336,96.4285714285714,3.57142857142857,8.82773751301611,22.3833333333333
85,tagger,18.8000000000002,96.4705882352941,3.52941176470588,8.8270341529893,22.3396341463415
86,tagger,20.8833333333334,96.5116279069768,3.48837209302326,8.83026509578951,22.3220883534137
87,evader,45.0166666666654,95.4022988505747,4.59770114942529,8.89479096642195,22.3220883534137
88,tagger,27.1833333333331,95.4545454545455,4.54545454545455,8.90226669153213,22.3799603174603
89,evader,45.0166666666654,94.3820224719101,5.61797752808989,8.95900913747926,22.3799603174603
90,tagger,17.2000000000003,94.4444444444444,5.55555555555556,8.95078882089986,22.3190196078432
91,tagger,17.4833333333336,94.5054945054945,5.49450549450549,8.94211664823338,22.2627906976744
92,tagger,16.1333333333337,94.5652173913043,5.43478260869565,8.93763462483612,22.192337164751
93,tagger,17.116666666667,94.6236559139785,5.37634408602151,8.93010430496613,22.1346590909091
94,tagger,36.3166666666659,94.6808510638298,5.31914893617021,8.87362005772565,22.2940074906367
95,evader,45.0166666666654,93.6842105263158,6.31578947368421,8.90885725686684,22.2940074906367
96,tagger,17.366666666667,93.75,6.25,8.90129932839952,22.2392592592593
97,tagger,24.1499999999999,93.8144329896907,6.18556701030928,8.87634784794001,22.2602564102564
98,tagger,24.1166666666666,93.8775510204082,6.12244897959184,8.84966680534061,22.2804347826087
99,tagger,16.6500000000003,93.9393939393939,6.06060606060606,8.84492444525918,22.2198924731183
100,tagger,16.316666666667,94.0,6.0,8.84300132652417,22.1570921985816
101,tagger,20.1333333333335,94.059405940594,5.94059405940594,8.82894620954496,22.1357894736842
102,evader,45.0166666666654,93.1372549019608,6.86274509803922,8.80839799814219,22.1357894736842
103,tagger,15.766666666667,93.2038834951456,6.79611650485437,8.80668559677489,22.0694444444445
